packet_rate,duration,bytes_sent,bytes_received,label
197.2,0.6,5095.49,1428.26,dos
281.6,0.26,5871.1,582.69,dos
95.27,4.96,2497.3,3720.58,normal
54.1,9.55,3895.94,2620.06,normal
64.91,5.1,1602.29,611.98,normal
54.69,7.72,500.0,2878.45,normal
321.29,2.15,7243.83,1307.65,dos
195.93,1.19,4062.55,573.34,dos
51.01,6.39,2707.84,3284.64,normal
184.3,0.1,4134.68,848.73,dos
39.32,4.18,2646.99,1379.19,normal
52.24,6.78,3076.73,1357.12,normal
302.48,3.62,5436.49,733.8,dos
60.85,6.61,2757.36,4376.75,normal
266.12,1.12,7314.91,933.04,dos
233.22,1.36,3940.55,745.46,dos
247.0,2.45,2834.68,2146.62,dos
239.03,3.58,3520.83,805.01,dos
81.8,4.9,1477.63,2117.06,normal
26.09,3.59,2526.06,1746.8,normal
303.39,2.28,5923.77,725.65,dos
170.79,2.18,7506.31,466.07,dos
76.28,1.33,2080.04,1949.19,normal
70.46,2.39,2167.65,2060.66,normal
47.28,2.2,500.0,1787.52,normal
261.81,0.47,6573.11,1239.34,dos
75.81,7.09,3554.39,1535.44,normal
156.95,0.99,6209.71,1024.68,dos
107.37,0.89,4834.97,635.95,dos
10.0,7.78,500.0,500.0,normal
81.78,3.13,2545.08,2491.39,normal
144.42,0.72,5499.43,773.53,dos
25.56,5.04,2225.46,2552.37,normal
317.23,1.75,7133.86,1284.94,dos
149.5,2.98,2027.31,249.46,dos
133.01,0.37,5617.24,290.71,dos
83.63,8.7,2519.24,503.94,normal
100.38,7.81,500.0,2313.03,normal
116.01,1.3,6565.11,313.46,dos
49.97,0.51,3274.96,1849.5,normal
251.6,0.1,7906.76,891.05,dos
257.81,2.59,7647.79,214.62,dos
82.51,8.22,500.0,1728.96,normal
196.77,1.27,5939.54,679.35,dos
26.99,4.37,2319.82,2693.17,normal
81.02,6.16,2382.89,2602.57,normal
11.22,6.32,1536.73,2516.38,normal
204.57,2.14,5788.38,1348.21,dos
350.62,0.84,5074.56,237.19,dos
56.44,8.45,1599.97,2523.11,normal
269.78,2.01,4251.18,1193.75,dos
237.72,1.61,6897.45,675.49,dos
87.22,8.02,1469.11,5019.1,normal
351.06,0.99,5542.04,133.28,dos
38.84,4.35,2277.68,4186.07,normal
39.2,5.05,4506.45,2273.83,normal
38.18,8.17,2282.03,5187.96,normal
74.68,3.3,2164.04,1669.68,normal
18.29,3.73,3188.27,1085.2,normal
274.24,0.79,5363.51,389.21,dos
322.23,2.64,10315.67,728.78,dos
180.99,0.1,2415.9,459.62,dos
142.97,2.33,6870.08,1068.55,dos
255.78,0.1,5331.8,1074.23,dos
341.73,2.57,4580.17,624.6,dos
258.32,0.81,3094.6,937.06,dos
293.82,2.85,6655.93,1188.32,dos
45.73,0.5,1576.4,2888.14,normal
84.01,0.95,500.0,500.0,normal
170.07,1.29,6188.81,1394.75,dos
62.29,6.0,2930.7,500.0,normal
304.77,2.47,4786.31,1508.16,dos
26.74,5.05,1704.29,2411.83,normal
279.3,0.49,5875.82,1507.28,dos
40.47,3.69,2088.41,2702.47,normal
288.2,0.1,9048.66,1457.71,dos
377.3,2.62,9105.45,850.18,dos
299.77,2.52,5098.04,394.2,dos
59.06,6.18,2205.79,3589.13,normal
364.56,0.1,2198.45,981.69,dos
58.25,0.5,500.0,1053.3,normal
71.56,7.31,1054.8,2222.3,normal
34.2,5.47,1746.28,2704.68,normal
77.76,5.91,958.75,2281.92,normal
308.85,2.78,5533.52,843.01,dos
297.14,0.57,2218.68,1473.56,dos
232.24,1.96,11210.32,625.79,dos
312.74,2.28,8954.04,766.53,dos
44.14,4.13,500.0,1726.96,normal
100.0,0.1,3703.28,318.7,dos
273.79,0.1,2000.0,1262.8,dos
261.27,2.14,9888.66,783.74,dos
76.13,4.47,1354.67,2703.25,normal
26.99,5.31,3807.56,3512.59,normal
77.81,3.77,1578.09,2106.32,normal
34.68,0.5,1211.57,1674.3,normal
141.64,0.8,4283.22,967.44,dos
66.09,9.99,820.79,1935.0,normal
66.51,6.0,2127.24,2955.8,normal
47.43,0.5,1475.3,3241.14,normal
289.03,3.26,8946.38,1371.81,dos
203.32,1.66,7337.22,288.21,dos
75.49,3.47,2352.44,2242.37,normal
46.62,3.33,2403.9,936.4,normal
156.4,0.83,4561.36,1908.57,dos
76.83,5.37,2041.87,4431.45,normal
37.68,6.2,3395.65,1906.14,normal
234.94,0.8,7937.91,1482.57,dos
301.39,0.1,2000.0,798.57,dos
43.66,1.33,3467.08,500.0,normal
408.42,3.03,3821.16,921.29,dos
50.06,4.94,4461.84,2401.2,normal
374.96,1.53,5157.14,578.4,dos
352.94,4.03,6821.54,1200.62,dos
312.22,3.51,7076.6,541.31,dos
223.59,0.22,3585.34,592.02,dos
218.42,1.62,5438.69,1762.49,dos
57.98,2.75,2090.56,2198.97,normal
224.33,0.1,5113.1,1211.9,dos
191.4,0.95,10802.22,876.96,dos
66.53,7.59,3180.66,623.28,normal
361.18,0.33,7659.67,100.0,dos
10.0,4.65,500.0,3304.2,normal
27.69,5.27,1744.96,2369.5,normal
309.13,1.93,5872.84,1544.14,dos
73.64,8.76,3966.88,4378.12,normal
271.59,1.01,3754.82,1959.37,dos
57.19,0.5,2178.52,2665.87,normal
39.48,5.05,2377.53,5010.52,normal
337.67,1.0,3060.69,1685.11,dos
290.53,1.69,7924.76,651.09,dos
177.91,0.49,5621.99,1052.87,dos
288.58,1.4,6882.64,1082.81,dos
235.51,1.81,7703.53,1051.68,dos
264.08,1.83,5909.81,1008.91,dos
146.51,3.08,7005.6,100.0,dos
57.13,2.47,1724.51,3688.15,normal
83.44,9.33,2010.89,3731.22,normal
281.79,2.71,5131.26,987.46,dos
55.35,0.62,2349.66,3014.47,normal
321.33,0.86,3861.95,1881.88,dos
69.22,4.79,1388.18,3171.77,normal
278.22,1.27,4293.55,395.78,dos
175.92,3.51,5862.29,1706.04,dos
183.04,2.66,6569.83,888.5,dos
155.01,1.41,6320.24,741.25,dos
247.78,2.35,3947.97,334.74,dos
163.32,1.94,8989.49,100.0,dos
41.03,8.51,1976.45,4292.81,normal
39.79,2.07,4422.39,2231.92,normal
302.7,0.1,5659.83,1160.01,dos
177.82,1.86,5333.06,288.76,dos
239.54,0.73,3430.87,981.18,dos
67.15,3.69,1201.41,2180.72,normal
156.84,0.21,10303.08,635.95,dos
53.66,9.57,5019.7,2519.73,normal
141.08,6.93,3635.86,2196.22,normal
377.72,0.93,3071.26,165.38,dos
142.21,0.17,6251.03,1560.3,dos
53.85,0.5,2415.94,2403.84,normal
328.75,2.62,6889.0,983.62,dos
90.67,6.75,1362.96,3713.32,normal
60.86,5.25,2898.36,1347.99,normal
150.06,0.4,4087.42,1078.65,dos
446.56,1.04,6248.36,961.26,dos
355.53,1.38,5463.21,1123.39,dos
336.51,0.92,8543.11,665.76,dos
39.44,7.39,4505.51,1960.86,normal
104.27,4.76,4394.73,1434.64,normal
266.71,1.54,5164.92,100.0,dos
300.33,1.42,2993.32,1422.02,dos
403.78,2.66,6628.64,426.16,dos
62.21,1.33,3922.01,2872.18,normal
193.86,1.99,8458.97,103.95,dos
254.2,1.92,5140.21,1262.39,dos
65.42,2.84,1847.31,916.99,normal
68.6,8.57,1943.46,1354.72,normal
14.9,3.76,4219.59,3355.37,normal
363.63,1.6,6035.38,316.91,dos
339.38,1.24,2000.0,576.28,dos
91.92,7.41,3157.03,3324.61,normal
86.64,4.2,4546.43,3391.61,normal
77.97,6.51,1203.68,4444.19,normal
113.93,3.45,784.33,1424.86,normal
57.42,9.1,2126.55,2605.56,normal
331.71,1.5,7227.36,863.44,dos
249.05,2.93,4488.32,1521.65,dos
111.56,3.81,2248.43,1441.13,normal
225.89,2.94,7317.97,100.0,dos
279.75,1.18,11871.93,302.9,dos
15.53,7.7,3861.57,2534.98,normal
357.53,1.53,6857.54,633.58,dos
90.95,5.93,500.0,1641.01,normal
346.35,0.98,6783.49,660.49,dos
268.19,2.33,4692.2,617.65,dos
47.76,7.02,1921.94,1648.1,normal
61.29,5.05,1709.13,2023.96,normal
65.08,0.5,500.0,2915.13,normal
32.41,7.63,2714.4,2182.95,normal
292.59,0.1,5194.83,210.77,dos
60.63,4.1,3326.12,2867.75,normal
245.12,0.9,5810.49,1037.39,dos
72.66,5.92,3556.58,2774.62,normal
70.96,4.78,4851.62,1972.18,normal
230.03,2.52,5006.37,644.34,dos
57.32,3.11,1861.68,2446.45,normal
195.28,3.19,6902.79,868.53,dos
230.94,0.1,5135.61,100.0,dos
15.67,1.0,4028.88,4096.54,normal
376.61,1.07,8998.77,999.9,dos
71.11,4.5,1893.46,1884.02,normal
287.06,3.09,7000.98,603.23,dos
270.43,1.44,3262.32,1187.67,dos
208.55,0.67,5976.24,100.0,dos
181.37,0.33,3593.05,1191.99,dos
302.96,0.31,5935.88,1662.98,dos
43.66,2.99,500.0,4633.17,normal
307.62,1.43,6906.41,507.98,dos
350.83,1.12,7264.8,877.58,dos
277.72,2.24,2039.34,795.67,dos
276.29,2.05,5562.03,825.94,dos
128.05,2.02,5329.57,1533.47,dos
39.54,6.0,2179.6,4248.93,normal
216.42,1.15,4964.34,1754.59,dos
70.64,8.71,4252.82,2514.87,normal
45.98,4.0,1665.0,2974.97,normal
82.28,3.17,500.0,2634.81,normal
59.34,5.54,2548.63,2707.47,normal
151.29,2.13,8711.34,1183.55,dos
20.13,8.89,1679.14,3036.72,normal
28.59,1.82,2627.81,1846.51,normal
234.5,0.1,4438.47,185.67,dos
51.44,0.5,4735.31,1021.76,normal
100.0,0.1,2000.0,242.03,dos
60.02,6.26,4117.21,2884.61,normal
72.31,3.36,2251.41,3533.32,normal
73.25,8.67,2582.9,2618.59,normal
44.45,4.58,1655.64,3217.81,normal
42.1,6.18,2286.42,4301.53,normal
57.91,0.5,2523.06,2093.29,normal
101.97,1.88,6149.34,526.79,dos
141.07,0.97,3036.68,1116.75,dos
315.55,0.56,4141.64,501.45,dos
346.97,0.69,4096.44,1011.19,dos
254.8,1.66,6132.55,1086.21,dos
275.38,1.87,6148.95,377.45,dos
392.23,1.09,5274.92,981.12,dos
125.76,0.57,3540.52,900.48,dos
395.57,0.45,3270.94,1377.95,dos
322.59,0.55,4444.39,100.0,dos
90.58,3.32,751.77,2937.0,normal
226.19,1.97,6825.01,277.14,dos
31.73,0.5,2524.6,2915.24,normal
169.46,1.74,7163.23,685.43,dos
377.38,0.62,8334.54,1084.89,dos
96.91,0.96,2276.11,3308.76,normal
369.84,0.1,6040.69,1053.67,dos
58.63,8.35,2521.4,589.59,normal
71.84,8.78,2500.38,3165.11,normal
184.94,2.18,6875.93,444.04,dos
253.1,2.56,6686.46,466.16,dos
144.23,1.64,5692.99,344.78,dos
64.66,8.61,2278.15,2692.85,normal
50.61,3.38,4729.11,1549.3,normal
366.87,1.81,7581.2,1082.92,dos
71.34,5.1,3895.18,500.0,normal
221.08,2.81,4930.83,1268.03,dos
219.94,1.93,5409.57,1078.3,dos
252.89,0.79,5163.27,621.79,dos
37.81,4.25,2650.67,1873.74,normal
205.97,1.2,8915.03,473.42,dos
316.72,1.02,5010.39,1478.57,dos
303.11,1.21,7000.1,444.6,dos
66.79,5.89,2565.63,500.0,normal
72.83,3.33,3364.77,2681.04,normal
223.09,1.32,2000.0,1452.33,dos
283.25,1.53,5561.45,779.25,dos
238.39,1.79,8393.33,100.0,dos
356.8,1.73,5644.68,959.91,dos
255.51,0.89,4607.83,607.37,dos
289.56,0.68,5008.4,736.6,dos
217.61,0.1,6704.88,966.7,dos
73.59,5.26,3129.75,3929.48,normal
322.07,2.1,8026.65,831.36,dos
250.32,0.1,6779.97,397.66,dos
252.06,1.51,5762.12,993.8,dos
378.84,0.1,4882.94,369.3,dos
374.3,1.22,8883.11,1104.48,dos
262.69,0.1,6955.43,509.11,dos
324.95,0.68,3795.13,109.94,dos
304.11,2.46,4933.27,506.74,dos
266.69,1.63,2934.12,1768.34,dos
151.13,1.39,2000.0,607.0,dos
58.51,7.48,4923.04,1339.5,normal
71.84,0.5,3231.89,1298.63,normal
170.72,1.63,3798.75,1057.36,dos
261.0,0.52,8157.33,307.03,dos
232.42,1.87,5078.25,2022.97,dos
56.38,9.47,2823.52,1991.95,normal
54.71,1.93,2808.06,2120.66,normal
59.02,7.21,3250.57,3368.56,normal
32.74,0.51,4516.92,1061.97,normal
238.93,0.82,3910.43,100.0,dos
68.34,6.15,3502.4,4052.72,normal
60.09,0.71,3694.36,4538.15,normal
68.45,8.15,1461.64,3013.67,normal
67.24,1.86,1973.89,500.0,normal
209.24,1.08,7911.45,212.28,dos
206.05,2.49,5001.42,562.44,dos
184.51,0.6,6402.53,819.42,dos
81.64,6.96,3118.79,3247.61,normal
100.0,1.86,4030.49,323.41,dos
251.7,1.74,5206.13,352.86,dos
53.19,4.67,1650.18,2803.89,normal
337.15,1.1,6963.64,1316.8,dos
282.86,2.14,6193.51,100.0,dos
75.57,5.02,3754.07,3059.75,normal
64.53,0.85,1847.22,2924.42,normal
58.51,2.66,3573.92,3754.25,normal
57.12,1.41,2949.89,2328.67,normal
219.45,1.89,3156.73,1514.56,dos
162.17,0.18,7527.29,359.25,dos
53.53,2.91,4068.56,3125.04,normal
216.68,0.1,4479.82,1488.56,dos
87.15,8.59,1665.18,2498.11,normal
274.91,0.15,7070.27,948.41,dos
87.41,2.88,5423.18,1705.31,normal
217.04,0.43,7959.2,1415.05,dos
53.03,3.45,3603.11,1804.98,normal
275.21,1.14,7116.13,724.28,dos
232.2,2.27,8634.04,789.77,dos
347.24,0.56,5299.65,689.34,dos
190.15,0.1,8937.07,243.98,dos
39.44,1.84,1959.11,3883.52,normal
80.28,0.5,1496.39,500.0,normal
94.37,5.18,3083.54,2239.85,normal
298.34,1.54,8162.74,1627.55,dos
155.1,0.68,8257.74,394.74,dos
215.33,0.29,7328.21,1009.54,dos
30.58,0.5,2245.05,3930.06,normal
336.02,2.46,5838.23,549.87,dos
74.57,3.87,3390.65,4059.02,normal
10.0,8.94,2509.68,2971.49,normal
51.2,5.18,3635.13,2700.45,normal
36.01,7.42,1401.24,2243.59,normal
262.37,3.73,3265.5,1169.17,dos
91.12,2.67,1968.14,2026.38,normal
36.89,7.23,1694.55,2250.51,normal
111.88,5.6,2339.65,1010.44,normal
188.64,1.17,5538.8,1645.49,dos
59.75,2.67,3205.88,1163.39,normal
114.27,11.41,2274.76,1263.01,normal
80.98,5.22,2668.61,2153.2,normal
298.55,2.02,6408.76,1740.62,dos
121.29,1.25,5601.98,759.36,dos
54.46,9.04,2039.83,2841.86,normal
221.5,1.27,7191.47,887.82,dos
73.05,7.24,500.0,4309.25,normal
11.2,6.25,2876.83,740.75,normal
250.59,2.23,9814.53,683.84,dos
269.23,1.89,4260.02,1392.81,dos
70.04,2.22,1009.0,3659.53,normal
375.41,0.74,4147.01,528.3,dos
273.55,0.83,6898.44,100.34,dos
308.54,3.57,9217.11,740.92,dos
164.96,2.02,2466.94,706.49,dos
10.0,4.1,5264.91,751.67,normal
236.54,3.05,4085.7,1953.08,dos
386.17,2.05,2426.08,1453.64,dos
77.01,5.24,3955.58,3527.2,normal
196.03,1.29,5650.46,356.41,dos
10.0,0.81,3893.8,5208.1,normal
201.47,0.78,7611.43,712.38,dos
189.12,2.47,4848.65,651.5,dos
36.86,7.92,1999.28,2556.53,normal
211.01,1.52,6259.09,1394.11,dos
107.61,1.56,6946.39,985.28,dos
288.66,1.35,5487.66,249.91,dos
122.91,0.41,5757.56,1500.96,dos
322.86,0.38,5604.29,1451.72,dos
32.07,7.33,1602.66,2806.84,normal
32.34,3.86,974.46,653.13,normal
38.26,5.31,2320.15,500.0,normal
56.05,5.45,2101.87,500.0,normal
296.93,0.49,6267.48,678.73,dos
96.09,5.01,778.5,1311.16,normal
25.82,6.93,1737.63,4432.09,normal
342.51,0.72,6522.96,1052.45,dos
266.29,0.12,4335.37,1567.22,dos
126.34,4.36,5204.4,701.84,dos
46.55,2.23,4551.72,2916.48,normal
41.52,6.39,2655.34,3487.95,normal
69.22,2.31,3157.05,1266.32,normal
108.76,1.3,5408.15,297.2,dos
323.46,1.75,5467.29,857.5,dos
145.63,3.41,7112.03,1066.92,dos
317.45,4.02,11084.07,678.55,dos
296.97,3.13,5659.92,839.9,dos
19.59,6.53,2363.2,2511.41,normal
336.95,0.1,8598.67,1508.86,dos
85.89,3.57,2112.94,1438.49,normal
273.76,0.64,4480.01,556.12,dos
78.04,10.19,4151.48,5604.73,normal
357.91,1.78,5568.92,379.06,dos
10.0,4.01,1795.69,4885.04,normal
393.48,0.62,6102.75,1391.75,dos
14.92,2.41,2586.7,3096.09,normal
103.87,5.9,1427.4,1715.32,normal
378.27,1.35,4797.82,100.0,dos
162.24,1.61,7659.57,255.16,dos
171.36,2.98,7423.65,921.64,dos
59.1,6.83,3685.43,3798.85,normal
315.1,0.11,4609.68,1226.94,dos
186.77,1.24,6927.28,350.63,dos
185.36,1.72,5405.07,790.77,dos
31.34,2.67,3579.47,2520.66,normal
54.91,2.18,3865.43,2374.22,normal
248.17,1.94,8522.21,1025.06,dos
50.2,9.26,873.35,2422.69,normal
236.25,0.51,6589.06,641.18,dos
330.55,2.49,8084.59,481.03,dos
74.79,3.81,1721.11,1644.67,normal
89.77,4.5,2536.17,3658.69,normal
186.91,2.54,9646.28,2155.25,dos
230.71,0.65,2199.92,100.0,dos
228.85,0.11,6741.28,2225.98,dos
264.53,0.94,5884.5,656.0,dos
84.95,3.24,2945.04,2112.71,normal
135.44,2.55,8802.26,1635.32,dos
151.65,1.15,6499.33,438.51,dos
81.93,5.12,2285.55,1033.33,normal
32.38,6.08,1561.38,2234.32,normal
17.69,2.78,3957.93,3870.47,normal
21.1,8.02,2190.73,3756.25,normal
72.89,4.24,2781.06,4125.87,normal
19.84,5.25,894.79,819.2,normal
75.26,4.39,1424.4,3364.73,normal
314.24,0.93,5461.41,1230.71,dos
257.9,2.74,8775.99,1071.71,dos
141.39,0.72,7464.03,203.53,dos
78.03,3.83,2610.91,1418.68,normal
100.0,3.14,9831.49,1172.26,dos
90.73,7.49,3538.33,2974.84,normal
323.74,1.88,7621.7,1411.96,dos
295.93,1.26,2000.0,313.53,dos
195.81,1.03,6400.14,971.33,dos
33.37,11.97,3588.14,2979.46,normal
35.3,3.56,6614.69,1191.1,normal
61.92,5.55,1161.85,917.92,normal
53.81,5.62,3652.89,3585.7,normal
201.21,2.38,7761.75,311.97,dos
194.54,0.89,3856.03,875.99,dos
297.73,3.18,3193.02,1457.01,dos
88.65,8.05,1753.45,2842.58,normal
74.59,8.49,1684.93,1142.69,normal
256.53,1.96,6691.63,1420.53,dos
43.3,4.34,2763.17,2294.59,normal
297.94,0.68,9935.94,643.97,dos
338.58,1.68,5052.13,835.09,dos
214.95,0.5,7879.87,1330.42,dos
283.24,1.2,6546.29,171.13,dos
86.9,4.15,4575.16,3353.26,normal
365.77,0.96,4763.01,919.74,dos
313.16,1.19,2351.68,1258.73,dos
184.55,3.29,3650.04,100.0,dos
239.43,0.1,7102.74,910.2,dos
176.91,2.0,3348.73,944.96,dos
70.22,10.83,2678.51,1232.99,normal
348.5,1.61,5035.81,954.78,dos
63.73,7.34,3067.54,1785.8,normal
356.83,1.12,4583.45,266.34,dos
14.09,1.88,1871.55,1680.95,normal
202.47,1.57,4604.74,418.12,dos
40.97,0.5,1366.3,3306.94,normal
98.73,3.17,2589.13,2225.34,normal
202.58,2.25,7875.74,182.32,dos
259.78,0.53,7510.95,209.09,dos
236.65,1.86,5919.09,1394.84,dos
121.24,0.1,4645.28,1389.32,dos
121.59,2.19,5808.03,562.33,dos
371.92,0.1,3173.85,1237.51,dos
140.84,2.8,7437.5,1351.22,dos
77.73,0.87,2849.99,2682.42,normal
174.67,2.79,8315.96,849.46,dos
38.69,1.4,3566.73,4124.45,normal
65.69,3.28,2285.58,3191.47,normal
272.33,2.08,8122.07,425.06,dos
170.35,1.98,4866.0,907.22,dos
167.53,2.54,4436.02,1913.99,dos
187.11,2.47,7892.59,1391.88,dos
10.0,2.51,1584.85,2500.09,normal
33.31,0.5,2644.95,2383.37,normal
407.71,0.1,2000.0,968.52,dos
294.41,2.28,7521.88,362.8,dos
265.28,0.5,4348.05,100.0,dos
398.35,0.28,4270.08,957.15,dos
83.57,6.92,2795.34,2406.2,normal
250.34,0.78,3448.39,1057.96,dos
48.36,7.2,3521.69,4365.96,normal
28.25,0.74,1666.6,3707.49,normal
57.54,1.37,3620.11,4571.2,normal
77.03,3.07,754.53,1995.68,normal
219.14,1.27,5956.33,1979.73,dos
155.77,1.6,5094.6,781.45,dos
120.29,6.74,3046.21,2729.63,normal
270.2,2.51,6808.23,701.93,dos
185.93,1.24,3484.74,598.47,dos
249.44,1.41,5300.44,1016.06,dos
76.57,0.5,2476.56,500.0,normal
171.0,1.59,10061.76,888.71,dos
37.26,3.94,918.64,1498.97,normal
250.7,0.69,6124.5,239.97,dos
237.64,1.7,7308.19,1225.34,dos
221.44,2.51,5739.88,1028.27,dos
72.42,14.47,3174.51,1400.84,normal
55.58,4.13,3341.51,586.98,normal
46.74,7.93,1313.35,3519.78,normal
489.9,0.58,2925.9,804.22,dos
36.67,0.5,4562.13,1455.08,normal
67.03,1.5,3459.6,1811.49,normal
162.25,1.4,7149.71,1028.4,dos
60.8,7.53,3226.16,3121.31,normal
94.98,1.66,1086.18,3555.17,normal
168.45,2.36,8460.15,1126.15,dos
122.79,5.02,3413.43,3371.35,normal
100.74,5.04,500.0,2030.8,normal
47.38,4.36,1853.53,2461.38,normal
79.4,2.65,3110.85,4125.05,normal
292.57,0.8,7922.99,100.0,dos
102.18,2.87,1317.12,2819.41,normal
49.55,5.02,574.23,1882.7,normal
89.55,6.55,2775.57,500.0,normal
338.47,1.19,6172.8,959.06,dos
100.0,0.9,3955.4,761.44,dos
223.56,0.31,5817.65,1222.62,dos
273.46,0.14,7269.36,1355.71,dos
248.34,2.28,8229.58,274.12,dos
326.3,1.51,7302.02,257.54,dos
24.79,3.19,4026.64,2587.73,normal
208.49,0.9,7246.75,1670.93,dos
213.64,2.13,4016.13,688.8,dos
10.0,11.63,3600.05,2505.33,normal
100.0,0.91,7983.23,1125.22,dos
326.32,2.69,8519.91,739.14,dos
195.59,0.99,4409.19,407.85,dos
39.41,9.24,1509.74,1311.22,normal
26.08,0.5,4007.12,4868.48,normal
97.58,2.61,4498.3,1478.66,normal
266.96,2.23,5044.32,1455.43,dos
154.24,1.46,3147.61,706.64,dos
343.68,0.36,8817.29,791.89,dos
285.92,1.21,5064.61,922.3,dos
100.0,3.08,7780.29,1365.58,dos
295.99,1.37,7033.17,761.24,dos
65.6,4.1,3080.61,1835.15,normal
220.39,1.71,10593.52,897.93,dos
343.81,1.41,7602.3,131.08,dos
264.96,0.62,5958.7,682.18,dos
353.85,0.85,12000.0,600.66,dos
221.48,0.55,5312.19,801.9,dos
68.08,6.24,3651.4,1267.22,normal
72.68,7.15,3068.0,2479.84,normal
88.34,7.48,500.0,3154.17,normal
240.95,2.29,7080.27,462.75,dos
247.97,1.59,3369.35,609.35,dos
267.83,1.4,6795.49,394.49,dos
320.17,0.1,7540.76,388.99,dos
13.55,7.03,617.08,1895.28,normal
254.68,2.02,8397.82,565.86,dos
308.63,1.22,5305.87,577.29,dos
262.62,0.1,6883.81,100.0,dos
160.4,2.35,9435.56,1081.07,dos
289.09,0.62,6137.36,1030.83,dos
297.68,2.71,4598.27,1126.08,dos
301.91,1.22,2000.0,1250.94,dos
100.71,6.08,2654.62,2633.06,normal
95.56,4.95,1764.94,941.51,normal
70.37,7.13,640.96,4926.66,normal
89.83,0.5,2878.86,3678.19,normal
115.26,3.11,2511.31,3236.24,normal
271.68,3.01,10583.92,1064.45,dos
272.38,2.13,4628.93,1023.01,dos
54.79,6.22,2165.45,2701.63,normal
73.59,12.93,1813.69,2257.37,normal
205.38,0.83,5921.56,1568.63,dos
76.55,6.98,2425.49,1349.29,normal
59.0,6.01,3232.28,1882.95,normal
74.26,3.36,4695.48,3103.99,normal
62.45,1.1,4490.64,2109.88,normal
243.84,1.35,9130.33,1227.69,dos
90.33,3.79,3349.92,3036.86,normal
65.6,4.54,500.0,2069.41,normal
280.35,1.93,3865.49,897.58,dos
61.75,0.5,2369.66,2543.54,normal
71.5,0.5,843.22,1564.55,normal
27.67,2.47,3077.81,2529.58,normal
65.61,6.34,1774.38,2659.51,normal
298.53,1.34,2535.63,1073.12,dos
208.28,2.16,2142.41,1537.41,dos
298.84,0.93,8391.27,397.68,dos
84.38,7.27,1792.8,3610.35,normal
117.04,4.79,1878.44,2558.42,normal
421.36,0.15,5965.23,737.54,dos
240.24,1.45,4528.15,100.0,dos
10.0,0.5,3019.68,3188.52,normal
224.53,2.59,6203.46,219.58,dos
221.02,0.1,4106.03,272.27,dos
251.28,1.88,9876.23,100.0,dos
307.09,2.6,2582.91,1055.01,dos
140.99,2.29,5835.94,474.34,dos
262.6,1.64,2781.17,606.11,dos
191.1,0.59,5217.89,100.0,dos
63.27,7.17,3106.31,1407.76,normal
87.35,6.1,4672.63,3018.4,normal
63.51,8.41,2054.72,500.0,normal
49.7,6.81,3188.39,2593.74,normal
324.42,3.16,5117.53,857.05,dos
292.58,1.43,6399.9,1538.02,dos
181.47,0.39,7202.03,847.31,dos
228.59,1.03,8441.44,901.48,dos
284.33,3.47,5000.89,1058.04,dos
65.68,6.98,2551.75,3582.4,normal
34.95,2.15,3103.09,1933.0,normal
125.34,2.38,6117.13,1039.57,dos
18.58,9.46,3032.67,1268.28,normal
28.39,5.94,2155.5,4852.86,normal
235.36,1.28,7544.8,499.55,dos
188.8,1.58,5999.79,1433.3,dos
76.66,4.75,2827.97,4250.58,normal
92.75,4.03,3039.66,3156.36,normal
12.17,4.29,1940.86,3877.02,normal
294.84,2.28,8367.61,1056.7,dos
87.22,5.85,2903.52,768.53,normal
98.34,7.29,500.0,1989.77,normal
19.58,5.94,5402.03,3441.43,normal
113.83,6.29,2672.09,500.0,normal
214.95,1.34,6634.89,170.99,dos
231.08,2.7,6642.04,1055.95,dos
14.88,3.17,2396.61,3816.91,normal
177.04,1.6,7272.41,100.0,dos
75.1,0.5,4319.55,500.0,normal
180.0,1.64,10467.44,1093.56,dos
88.39,5.27,3733.06,3456.7,normal
37.39,4.67,2536.97,3288.17,normal
85.32,8.32,2120.84,2641.66,normal
33.85,8.81,2454.53,2341.96,normal
50.87,2.29,1498.79,3009.5,normal
213.69,1.4,3891.7,679.99,dos
221.88,0.29,8882.9,763.55,dos
74.45,5.02,3415.55,2736.22,normal
10.0,9.3,3868.94,2861.16,normal
337.15,1.76,6427.21,1120.92,dos
87.93,7.57,2318.32,3255.09,normal
232.31,0.39,6917.05,631.51,dos
45.98,3.13,2597.35,4234.76,normal
90.9,2.19,3471.45,2550.45,normal
237.09,1.58,8969.79,1014.71,dos
30.22,4.45,3103.06,1230.22,normal
202.63,1.49,3353.31,503.86,dos
81.44,5.5,2339.46,1879.95,normal
370.97,0.1,6690.81,967.51,dos
312.95,2.1,5096.03,1305.92,dos
42.03,8.93,1137.28,500.0,normal
75.93,4.35,2616.24,4381.84,normal
46.33,2.23,2794.28,1709.64,normal
148.16,1.97,2000.0,1138.06,dos
28.55,7.58,1881.48,500.0,normal
130.19,0.6,8534.72,900.24,dos
91.94,4.61,2517.63,2586.85,normal
53.36,7.47,2799.51,3572.17,normal
50.77,5.92,1904.55,500.0,normal
52.85,1.61,2861.49,2030.59,normal
269.9,2.36,5078.38,1856.92,dos
94.61,2.28,1231.3,1717.12,normal
56.91,6.53,4513.56,2401.67,normal
57.22,5.22,2837.11,2887.2,normal
59.47,4.09,2705.42,3526.88,normal
219.73,1.45,5672.52,371.1,dos
65.8,6.26,500.0,1006.68,normal
